ID|USER|TARGET|MENTION|POLARITY|INFO|MESSAGE|TAGGED
"212970230429913088"|_CarolineP_|"team"|"7184"||""|"3-2 for Portugal - PORTUGAL. ♥ #Euro2012 #Portugal http://t.co/W12894ea"|"3-2 for Portugal - PORTUGAL. ♥ #Euro2012 #Portugal http://t.co/W12894ea"
"212970222225866752"|kesland|"player"|"198"||""|"The luck we dnt have against #Germany was in ths game. Lets hope it was all of it. #EURO2012 But still ths team is pathetic & #Ronaldo..."|"The luck we dnt have against #Germany was in ths game. Lets hope it was all of it. #EURO2012 But still ths team is pathetic & #Ronaldo..."
"212970222225866752"|kesland|"team"|"7165"||""|"The luck we dnt have against #Germany was in ths game. Lets hope it was all of it. #EURO2012 But still ths team is pathetic & #Ronaldo..."|"The luck we dnt have against #Germany was in ths game. Lets hope it was all of it. #EURO2012 But still ths team is pathetic & #Ronaldo..."
"212970205557686273"|SANCHO53|"team"|"7184"||""|"Ai CRL!!!!! Sempre a sofrer! #Portugal #DENPOR #Euro2012"|"Ai CRL!!!!! Sempre a sofrer! #Portugal #DENPOR #Euro2012"
"212969800245317633"|Tiagofavela|"team"|"7184"||""|"#portugal #Euro2012 #Champions  @ Portugal http://t.co/k4kLBfyY"|"#portugal #Euro2012 #Champions  @ Portugal http://t.co/k4kLBfyY"
"212969504655941632"|sofiag_hlnlz_1D|"team"|"7184"||""|"3-2 for Portugal , is trending! #Euro2012 #Portugal"|"3-2 for Portugal , is trending! #Euro2012 #Portugal"
"212969335566774272"|PortistaDoPorto|"team"|"7184"||""|"Ainda falam do Postiga. O Ronaldo na selecção é uma autentica anedota. No próximo jogo punha-o no banco. #Euro2012 #PORTUGAL"|"Ainda falam do Postiga. O Ronaldo na selecção é uma autentica anedota. No próximo jogo punha-o no banco. #Euro2012 #PORTUGAL"
"212969277794426880"|Dputamadre|"team"|"7184"||""|"@sensible Soccer Games #Euro2012 ... in Support to #Portugal :))"|"@sensible Soccer Games #Euro2012 ... in Support to #Portugal :))"
"212969237071933442"|dvd_f|"team"|"7184"||""|"Menção honrosa também para o Pepe! #Euro2012 #Portugal"|"Menção honrosa também para o Pepe! #Euro2012 #Portugal"
"212969177537978370"|sofiag_hlnlz_1D|"team"|"7184"||""|"My GOD! What a game... This was insane to watch. My heart almost broke with so many emotions! #Portugal #Euro2012"|"My GOD! What a game... This was insane to watch. My heart almost broke with so many emotions! #Portugal #Euro2012"
"212968979688464384"|fcwilson|"player"|"128"||""|"#Pepe "para mim @Cristiano é o melhor jogador do mundo". #Euro2012 #EuroRecord #ORGULHOEMSERPORTUGUES"|"#Pepe "para mim @Cristiano é o melhor jogador do mundo". #Euro2012 #EuroRecord #ORGULHOEMSERPORTUGUES"
"212968952861687808"|Msilvame|"team"|"7184"||""|"Obrigado Varela. Vai chutar contra a parede Ronaldo. #portugal #euro2012"|"Obrigado Varela. Vai chutar contra a parede Ronaldo. #portugal #euro2012"
"212968933068783618"|ruisilva|"team"|"7184"||""|"que desgraça foi este Ronaldo   “@iPhil: Epá…oh PB… tira o Ronaldo. Assim não dá. #Portugal #Euro2012 #POR #DEN”"|"que desgraça foi este Ronaldo   “@iPhil: Epá…oh PB… tira o Ronaldo. Assim não dá. #Portugal #Euro2012 #POR #DEN”"
"212968854329114624"|Maggie_Flyer|"team"|"7184"||""|"RT @susieq1979: Ronaldo o que se passa contigo, pah? #Portugal #Euro2012"|"RT @susieq1979: Ronaldo o que se passa contigo, pah? #Portugal #Euro2012"
"212968832648753152"|ncgomes|"team"|"7184"||""|"Tremenda cagada! Entre o azar e a sorte, continuamos a jogar mal! Mas bem, a Grécia foi campeã em 2004 a jogar pior! #Portugal #euro2012"|"Tremenda cagada! Entre o azar e a sorte, continuamos a jogar mal! Mas bem, a Grécia foi campeã em 2004 a jogar pior! #Portugal #euro2012"
"212968829213614080"|_HarrysJane|"team"|"7184"||""|"RT @allaboutmarrie: Varela: o gajo que salvou o jogo #Euro2012 #PORTUGAL"|"RT @allaboutmarrie: Varela: o gajo que salvou o jogo #Euro2012 #PORTUGAL"
"212968779431424001"|VArede15|"team"|"7184"||""|"assim como quem não quer a coisa http://t.co/pMKCqCsr #Portugal #Euro2012"|"assim como quem não quer a coisa http://t.co/pMKCqCsr #Portugal #Euro2012"
"212968696539398145"|vitortomaz|"team"|"7184"||""|"Tough game but here's the 1st win for #Portugal at #Euro2012"|"Tough game but here's the 1st win for #Portugal at #Euro2012"
"212968669356109824"|Msilvame|"team"|"7184"||""|"No tasco foi tudo pelo ar! #portugal #euro2012"|"No tasco foi tudo pelo ar! #portugal #euro2012"
"212968427898421248"|Msilvame|"team"|"7184"||""|"Ronaldo hoje provou que Messi é melhor que ele. E atenção, eu gostava mais do Ronaldo. #portugal #euro2012"|"Ronaldo hoje provou que Messi é melhor que ele. E atenção, eu gostava mais do Ronaldo. #portugal #euro2012"
"212968312706052098"|JorgeFTeixeira|"team"|"7184"||""|"RT @luis_sarmento: Grande jogo de #portugal ! Vejam o buzz em http://t.co/FflHH3LQ !! #euro2012"|"RT @luis_sarmento: Grande jogo de #portugal ! Vejam o buzz em http://t.co/FflHH3LQ !! #euro2012"
"212968263544606720"|luis_sarmento|"team"|"7184"||""|"Grande jogo de #portugal ! Vejam o buzz em http://t.co/FflHH3LQ !! #euro2012"|"Grande jogo de #portugal ! Vejam o buzz em http://t.co/FflHH3LQ !! #euro2012"
"212968225074462721"|jose_pedro_dias|"player"|"198"||""|"CR7 had 2 terrible misses in the 2nd half #por7 #euro2012"|"CR7 had 2 terrible misses in the 2nd half #por7 #euro2012"
"212968164651319297"|x3joana|"team"|"7184"||""|"RT @x3Catarina: I'm so proud of my country :') #Portugal #Euro2012"|"RT @x3Catarina: I'm so proud of my country :') #Portugal #Euro2012"
"212968038218203137"|dvd_f|"team"|"7184"||""|"Concordo! RT @rcatalao: Melhor em campo: Nani. Jóquer: Varela. Surpresa: Postiga. Desilusão: Ronaldo. #Euro2012 #Portugal"|"Concordo! RT @rcatalao: Melhor em campo: Nani. Jóquer: Varela. Surpresa: Postiga. Desilusão: Ronaldo. #Euro2012 #Portugal"
"212967932635004928"|AfmG|"team"|"7184"||""|"RT @rcatalao: Melhor em campo: Nani. Jóquer: Varela. Surpresa: Postiga. Desilusão: Ronaldo. #Euro2012 #Portugal"|"RT @rcatalao: Melhor em campo: Nani. Jóquer: Varela. Surpresa: Postiga. Desilusão: Ronaldo. #Euro2012 #Portugal"
"212967863898738691"|mispf|"team"|"7184"||""|"RT @rcatalao: Melhor em campo: Nani. Jóquer: Varela. Surpresa: Postiga. Desilusão: Ronaldo. #Euro2012 #Portugal"|"RT @rcatalao: Melhor em campo: Nani. Jóquer: Varela. Surpresa: Postiga. Desilusão: Ronaldo. #Euro2012 #Portugal"
"212967675872280576"|linaasaur|"player"|"198"||""|"ainda a rir da cara de chorao do #cr7 hahaha xD #euro2012"|"ainda a rir da cara de chorao do #cr7 hahaha xD #euro2012"
"212967665621413889"|Joanaqv|"team"|"7184"||""|"Que sofrimento!!! #portugal #Euro2012"|"Que sofrimento!!! #portugal #Euro2012"
"212967625129598977"|jfdlx|"team"|"7184"||""|"RT @rsaraiva: "@rcatalao: Melhor em campo: Nani. Jóquer: Varela. Surpresa: Postiga. Desilusão: Ronaldo. #Euro2012 #Portugal" é +ou- isso ;)"|"RT @rsaraiva: "@rcatalao: Melhor em campo: Nani. Jóquer: Varela. Surpresa: Postiga. Desilusão: Ronaldo. #Euro2012 #Portugal" é +ou- isso ;)"
"212967612328587266"|kesland|"team"|"7165"||""|"Moving downstairs to watch #Germany - #Holland. #EURO2012"|"Moving downstairs to watch #Germany - #Holland. #EURO2012"
"212967588811128836"|AndreiaF92|"team"|"7184"||""|"RT @CristianaMiguel: Done ;) #PORTUGAL #EURO2012"|"RT @CristianaMiguel: Done ;) #PORTUGAL #EURO2012"
"212967573120229376"|Varzim05|"team"|"7184"||""|"Ganhamos :D Agora bora ganhar também no domingo #Portugal #Euro2012"|"Ganhamos :D Agora bora ganhar também no domingo #Portugal #Euro2012"
"212967476118556672"|rsaraiva|"team"|"7184"||""|""@rcatalao: Melhor em campo: Nani. Jóquer: Varela. Surpresa: Postiga. Desilusão: Ronaldo. #Euro2012 #Portugal" é +ou- isso ;)"|""@rcatalao: Melhor em campo: Nani. Jóquer: Varela. Surpresa: Postiga. Desilusão: Ronaldo. #Euro2012 #Portugal" é +ou- isso ;)"
"212967444325744641"|aka_wizard|"team"|"7184"||""|"Parece que vai haver arroz de polvo!! :P #PORTUGAL #EURO2012"|"Parece que vai haver arroz de polvo!! :P #PORTUGAL #EURO2012"
"212967380991750144"|OscarTomasi|"team"|"7184"||""|"#Portugal dependerá de sí mismo para clasificarse a 1/4 de la #Euro2012 en el último partido, contra Holanda"|"#Portugal dependerá de sí mismo para clasificarse a 1/4 de la #Euro2012 en el último partido, contra Holanda"
"212967363832852480"|tiagoxas|"team"|"7184"||""|"sofremos dois golos iguais. custava muito ter metido o varela 20min mais cedo pra tapar a ala esquerda? dass #portugal #euro2012"|"sofremos dois golos iguais. custava muito ter metido o varela 20min mais cedo pra tapar a ala esquerda? dass #portugal #euro2012"
"212967328567132160"|FCunhaster|"team"|"7184"||""|""@MapMiranda: #GoPortugal #Euro2012 #PORTUGAL" Quase acertaste no resultado final! Ês melhor que aquele polvo fake!"|""@MapMiranda: #GoPortugal #Euro2012 #PORTUGAL" Quase acertaste no resultado final! Ês melhor que aquele polvo fake!"
"212967238859358208"|awwanniex|"team"|"7184"||""|"RT @rcatalao: Melhor em campo: Nani. Jóquer: Varela. Surpresa: Postiga. Desilusão: Ronaldo. #Euro2012 #Portugal"|"RT @rcatalao: Melhor em campo: Nani. Jóquer: Varela. Surpresa: Postiga. Desilusão: Ronaldo. #Euro2012 #Portugal"
"212967137067806720"|B_Sousa_rally|"team"|"7184"||""|"vitoria sofrida, mas ganhamos #Portugal 3 #dinmark 2 we won the match #POR 3 #DEN 2 #euro2012 #eurocup"|"vitoria sofrida, mas ganhamos #Portugal 3 #dinmark 2 we won the match #POR 3 #DEN 2 #euro2012 #eurocup"
"212967081338081280"|Ilda_25|"team"|"7184"||""|"RT @rcatalao: Melhor em campo: Nani. Jóquer: Varela. Surpresa: Postiga. Desilusão: Ronaldo. #Euro2012 #Portugal"|"RT @rcatalao: Melhor em campo: Nani. Jóquer: Varela. Surpresa: Postiga. Desilusão: Ronaldo. #Euro2012 #Portugal"
"212967077957472258"|KatiaMellO_SPZ|"team"|"7184"||""|"RT @salmanSP: Congratulationssss :D RT @KatiaMellO_SPZ: Yeaaaah!! #TheBesT #Portugal !!! #Euro2012"|"RT @salmanSP: Congratulationssss :D RT @KatiaMellO_SPZ: Yeaaaah!! #TheBesT #Portugal !!! #Euro2012"
"212967075285704704"|sharkr1|"team"|"7184"||""|"RT @DuarteLevy: A imprensa dinamarquesa desta manhã dizia que íamos chorar e voltar para casa… http://t.co/9JGhlQcd #euro2012 #Portugal"|"RT @DuarteLevy: A imprensa dinamarquesa desta manhã dizia que íamos chorar e voltar para casa… http://t.co/9JGhlQcd #euro2012 #Portugal"
"212967025641930753"|plousinha|"team"|"7184"||""|"RT @DuarteLevy: A imprensa dinamarquesa desta manhã dizia que íamos chorar e voltar para casa… http://t.co/9JGhlQcd #euro2012 #Portugal"|"RT @DuarteLevy: A imprensa dinamarquesa desta manhã dizia que íamos chorar e voltar para casa… http://t.co/9JGhlQcd #euro2012 #Portugal"
"212967015399428096"|zaynmalikpedia|"team"|"7184"||""|"RT @harneetgill1D: woot 'we' won aha #portugal #euro2012 @zaynmalikpedia *"|"RT @harneetgill1D: woot 'we' won aha #portugal #euro2012 @zaynmalikpedia *"
"212966963285196800"|babylonboy|"team"|"7184"||""|"Preocupa-me qual será o penteado de @Cristiano na Conferência de Imprensa. #Portugal #Euro2012"|"Preocupa-me qual será o penteado de @Cristiano na Conferência de Imprensa. #Portugal #Euro2012"
"212966871383805952"|vcnova|"team"|"7184"||""|"Polvo para o jantar do #varela #euro2012 #Portugal"|"Polvo para o jantar do #varela #euro2012 #Portugal"
"212966871383805952"|vcnova|"player"|"3432"||""|"Polvo para o jantar do #varela #euro2012 #Portugal"|"Polvo para o jantar do #varela #euro2012 #Portugal"
"212966858503098369"|kesland|"player"|"198"||""|"What's the use of having the best player in the #EURO2012 if he's killing the team?! #Ronaldo"|"What's the use of having the best player in the #EURO2012 if he's killing the team?! #Ronaldo"
"212966739129012225"|tiagoxas|"team"|"7184"||""|"boi do bendtner marca sempre a #Portugal #euro2012"|"boi do bendtner marca sempre a #Portugal #euro2012"
"212966730702659585"|nunoantunes|"team"|"7184"||""|"Ronaldo, com um penteado mais básico também se marca! Mas... #VenhaAHolanda! #portugal #ForcaPortugal  #JoguemABola #Euro2012"|"Ronaldo, com um penteado mais básico também se marca! Mas... #VenhaAHolanda! #portugal #ForcaPortugal  #JoguemABola #Euro2012"
"212966720263041027"|_CarolineP_|"team"|"7184"||""|"PORTUGAAL ! Dinamarca 2-3 Portugal #Portugal #Euro2012 http://t.co/GeNIVE90"|"PORTUGAAL ! Dinamarca 2-3 Portugal #Portugal #Euro2012 http://t.co/GeNIVE90"
"212966652847996930"|CristianaMiguel|"team"|"7184"||""|"Done ;) #PORTUGAL #EURO2012"|"Done ;) #PORTUGAL #EURO2012"
"212966652827017216"|_CarolineP_|"team"|"7184"||""|"PORTUGAAL ! Dinamarca 2-3 Portugal #Portugal #Euro2012"|"PORTUGAAL ! Dinamarca 2-3 Portugal #Portugal #Euro2012"
"212966545289248768"|inesleitaoh|"team"|"7184"||""|"Obrigada Varela!!!! #Euro2012 #Portugal"|"Obrigada Varela!!!! #Euro2012 #Portugal"
"212966536430895104"|FtmCtrn|"team"|"7184"||""|"We win!!! ;) #Portugal #Euro2012"|"We win!!! ;) #Portugal #Euro2012"
"212966518001111042"|SusanaFree|"team"|"7184"||""|"WE WON BITCHES!!! SUCK IT! #euro2012 #portugal"|"WE WON BITCHES!!! SUCK IT! #euro2012 #portugal"
"212966507318214656"|x3Catarina|"team"|"7184"||""|"I'm so proud of my country :') #Portugal #Euro2012"|"I'm so proud of my country :') #Portugal #Euro2012"
"212966482039156736"|mcfm_pt|"team"|"7184"||""|"RT @IreneCaeiro: Matem o polvo, façam polvo à lagareiro! #euro2012 #Portugal"|"RT @IreneCaeiro: Matem o polvo, façam polvo à lagareiro! #euro2012 #Portugal"
"212966381497483264"|joaoffm|"team"|"7184"||""|"RT @rcatalao: Melhor em campo: Nani. Jóquer: Varela. Surpresa: Postiga. Desilusão: Ronaldo. #Euro2012 #Portugal"|"RT @rcatalao: Melhor em campo: Nani. Jóquer: Varela. Surpresa: Postiga. Desilusão: Ronaldo. #Euro2012 #Portugal"
"212966358139420672"|_CarolineP_|"team"|"7184"||""|"#Portugal ! #Euro2012"|"#Portugal ! #Euro2012"
"212966339319566338"|nunoantunes|"team"|"7184"||""|"Ter o jogo controlado e acabar com as calças na mão... Not cool! Mas venha a Holanda! #portugal #ForcaPortugal #Euro2012 #JoguemABola"|"Ter o jogo controlado e acabar com as calças na mão... Not cool! Mas venha a Holanda! #portugal #ForcaPortugal #Euro2012 #JoguemABola"
"212966335997677568"|Dputamadre|"team"|"7184"||""|"@AnneDanmark @Revo_MexCAN I almost lost my heart ... #Portugal #Danmark #Euro2012 - Hope Danmark win to Germany!!"|"@AnneDanmark @Revo_MexCAN I almost lost my heart ... #Portugal #Danmark #Euro2012 - Hope Danmark win to Germany!!"
"212966275704565760"|Quinha_Pt|"team"|"7184"||""|"\o/ \o/ \o/ #Portugal #Euro2012"|"\o/ \o/ \o/ #Portugal #Euro2012"
"212966264384135173"|Pherreyra|"team"|"7158"||""|"Que raio de vitória sofrida. Mas já dá mais esperança! :) #Euro2012 #Portugal 3-2 #Denmark"|"Que raio de vitória sofrida. Mas já dá mais esperança! :) #Euro2012 #Portugal 3-2 #Denmark"
"212966264384135173"|Pherreyra|"team"|"7184"||""|"Que raio de vitória sofrida. Mas já dá mais esperança! :) #Euro2012 #Portugal 3-2 #Denmark"|"Que raio de vitória sofrida. Mas já dá mais esperança! :) #Euro2012 #Portugal 3-2 #Denmark"
"212966252698812416"|pslobo|"team"|"7158"||""|"WOOHOO!! #Portugal 3 - #Denmark 2 We're still in this // #Euro2012"|"WOOHOO!! #Portugal 3 - #Denmark 2 We're still in this // #Euro2012"
"212966252698812416"|pslobo|"team"|"7184"||""|"WOOHOO!! #Portugal 3 - #Denmark 2 We're still in this // #Euro2012"|"WOOHOO!! #Portugal 3 - #Denmark 2 We're still in this // #Euro2012"
"212966175448109056"|mariorui|"team"|"7184"||""|"What a great suffering #portugal. #euro2012"|"What a great suffering #portugal. #euro2012"
"212966168380706816"|OscarTomasi|"team"|"7158"||""|"Terminó, victoria de #Portugal ante #Dinamarca, tomándose así la revancha por la fase de grupos de la #Euro2012, donde los daneses fueron 1º"|"Terminó, victoria de #Portugal ante #Dinamarca, tomándose así la revancha por la fase de grupos de la #Euro2012, donde los daneses fueron 1º"
"212966168380706816"|OscarTomasi|"team"|"7184"||""|"Terminó, victoria de #Portugal ante #Dinamarca, tomándose así la revancha por la fase de grupos de la #Euro2012, donde los daneses fueron 1º"|"Terminó, victoria de #Portugal ante #Dinamarca, tomándose así la revancha por la fase de grupos de la #Euro2012, donde los daneses fueron 1º"
"212966127423328256"|iPhil|"team"|"7184"||""|"RT @Sara_Sampaio: ♥ AMO-TE PORTUGALLLL! :D 3-2!!!! :D :D #Portugal #Euro2012 #POR #DEN"|"RT @Sara_Sampaio: ♥ AMO-TE PORTUGALLLL! :D 3-2!!!! :D :D #Portugal #Euro2012 #POR #DEN"
"212966111354961920"|susieq1979|"team"|"7184"||""|"Jogo sofrido mas PORTUGAL ganhou!!! YEAH!! #Euro2012 #Portugal"|"Jogo sofrido mas PORTUGAL ganhou!!! YEAH!! #Euro2012 #Portugal"
"212966039573639168"|aligiamachado|"team"|"7184"||""|"Homem do jogo: PEPE! #Euro2012 #PORTUGAL"|"Homem do jogo: PEPE! #Euro2012 #PORTUGAL"
"212966023614316544"|serializingme|"team"|"7184"||""|"QUE SUFRIMENTO MINHA NOSSA!!! Grandes Nani, Pepe e Postiga!!! #portugal #euro2012 #win"|"QUE SUFRIMENTO MINHA NOSSA!!! Grandes Nani, Pepe e Postiga!!! #portugal #euro2012 #win"
"212966009315926016"|inesgamb|"team"|"7184"||""|"WE WON WE WON! #Portugal #Euro2012"|"WE WON WE WON! #Portugal #Euro2012"
"212965958556467202"|Razzo|"team"|"7184"||""|"Força Postiga. Não és o melhor do mundo mas pelo menos marcas golos. #Portugal #Euro2012 #POR #DEN"|"Força Postiga. Não és o melhor do mundo mas pelo menos marcas golos. #Portugal #Euro2012 #POR #DEN"
"212965953007398912"|euRafa|"team"|"7184"||""|"Há lições de humildade que pesam a mais pessoas do que só a quem a merece... Aprendeste Ronaldo? #euro2012 #portugal"|"Há lições de humildade que pesam a mais pessoas do que só a quem a merece... Aprendeste Ronaldo? #euro2012 #portugal"
"212965930806939648"|IreneCaeiro|"team"|"7184"||""|"Matem o polvo, façam polvo à lagareiro! #euro2012 #Portugal"|"Matem o polvo, façam polvo à lagareiro! #euro2012 #Portugal"
"212965904751931392"|MartaOuteiro|"team"|"7184"||""|"Mas que stress!!!!!!!! Ate o colesterol e os diabetes que não tenho aumentaram! #Portugal #Euro2012 #Congrats #Proud"|"Mas que stress!!!!!!!! Ate o colesterol e os diabetes que não tenho aumentaram! #Portugal #Euro2012 #Congrats #Proud"
"212965898301083649"|xismek|"team"|"7184"||""|"RT @MapMiranda: ONDE ESTÁ O POLVO? #Euro2012 #PORTUGAL"|"RT @MapMiranda: ONDE ESTÁ O POLVO? #Euro2012 #PORTUGAL"
"212965895314751490"|SUvcnt|"team"|"7184"||""|"What a game! Well played, #Portugal #Euro2012"|"What a game! Well played, #Portugal #Euro2012"
"212965863421247490"|JoanneCSilva|"team"|"7184"||""|"RT @JornalNoticias: Nani entra no campo e abraça Varela. Festa portuguesa em Lviv.  #Portugal #Euro2012"|"RT @JornalNoticias: Nani entra no campo e abraça Varela. Festa portuguesa em Lviv.  #Portugal #Euro2012"
"212965844790161408"|carolinaneto3|"team"|"7184"||""|"a luta continua. #Portugal #euro2012"|"a luta continua. #Portugal #euro2012"
"212965803757273088"|aligiamachado|"team"|"7184"||""|"Ganhámos! Eu sempre soube! #Euro2012 #PORTUGAL"|"Ganhámos! Eu sempre soube! #Euro2012 #PORTUGAL"
"212965801081307136"|FlorisaPereira|"team"|"7184"||""|"E pronto, ganhamos... :)) #Portugal #Euro2012 #LIKE"|"E pronto, ganhamos... :)) #Portugal #Euro2012 #LIKE"
"212965800506691584"|JornalNoticias|"team"|"7184"||""|"Nani entra no campo e abraça Varela. Festa portuguesa em Lviv.  #Portugal #Euro2012"|"Nani entra no campo e abraça Varela. Festa portuguesa em Lviv.  #Portugal #Euro2012"
"212965800414425088"|AndreiaAmaral8|"team"|"7184"||""|"GANHÁMOS CARALHOOOOOOOOOOOOOOOOOOO TOMA TOMAAA!! #euro2012 #portugal"|"GANHÁMOS CARALHOOOOOOOOOOOOOOOOOOO TOMA TOMAAA!! #euro2012 #portugal"
"212965792193581056"|Portugal|"team"|"7184"||""|"Final da Partida, @Portugal 3 - 2 @Dinamarca. Grande jogo!!! #Euro2012 #Portugal"|"Final da Partida, @Portugal 3 - 2 @Dinamarca. Grande jogo!!! #Euro2012 #Portugal"
"212965782928359427"|saranob|"team"|"7184"||""|"Sofremos até ao fim!! Mas valeu a pena! Força #Portugal !!! :) #Euro2012"|"Sofremos até ao fim!! Mas valeu a pena! Força #Portugal !!! :) #Euro2012"
"212965769217187840"|nunoantunes|"team"|"7184"||""|"Silvestre Varela é o "Drogba da Caparica", lol  #portugal #ForcaPortugal #VamosPortugal #Euro2012 #CarregaPortugal"|"Silvestre Varela é o "Drogba da Caparica", lol  #portugal #ForcaPortugal #VamosPortugal #Euro2012 #CarregaPortugal"
"212965750451879938"|iPhil|"team"|"7184"||""|"Exibição preocupante. Mais importante o resultado. #Portugal #Euro2012 #POR #DEN"|"Exibição preocupante. Mais importante o resultado. #Portugal #Euro2012 #POR #DEN"
"212965749063557120"|DjAndreViriato|"team"|"7184"||""|"POLVO DO C*RALHO HOJE VAIS PARA O TACHO!!! #PORTUGAL #Euro2012"|"POLVO DO C*RALHO HOJE VAIS PARA O TACHO!!! #PORTUGAL #Euro2012"
